label,label2,ascii_name_fix,label_orig,label2_orig,label_final,Burger,Chicken,Kebab,Pizza,Fast Food
Sand/Caf/Bake,Fast Food,nile cafe,Café,Fast Food,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,cobs  and  robbers,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Gourmet,king cafe,Breakfast,Gourmet,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,jq coffee cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,the garden cafe,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,city cafe,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Healthy,Sand/Caf/Bake,zaynies,Healthy,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,ben's cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,hungry eyes,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,nutrition kitchen,Salads,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,philpotts great charles street,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,snax in the city,British,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,tea junction cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,dentons deli,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,cafe 37,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,stop 'n' go snack bar,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,brunch cafe  and  grill london,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,katies cafe,Breakfast,Pizza,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Moroccan,aqua deli,Sandwiches,Moroccan,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,philpotts glasgow,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
Lunch,Sand/Caf/Bake,coffee me,Lunch,Panini's,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,chrissy's deli cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,cafe 88,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,the old tavern - breakfast and sunday carvery,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,papagayo cafe,Café,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burritos,cocoa latte,Panini's,Burritos,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,caffe creme,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,anchor brook cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,chuckery cafe,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,old station cafe,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,vox cafe,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,riverview cafe,Café,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,ella's sandwich bar and cafe,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,robinsons bakery - west brom,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,artizan cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,the naughty egg,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,the twisted willow tea room,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,jaybee's cafe  and  coffee shop,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,signature sandwiches and desserts,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,shakti's caribbean cuisine,Caribbean,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,blueberry's,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,ebony's deli,Deli,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,simply the best,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Caribbean,qwick bites,Breakfast,Caribbean,Sand/Caf/Bake,0,0,0,0,0
Healthy,Sand/Caf/Bake,cafe vanilla,Healthy,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,chapel bakery,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,wake and cate,Café,Cakes,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Mexican,wrapaway,Wraps,Mexican,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the big eat limited,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,avocado x coffee,Breakfast,Cakes,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Smoothies,ginger and mint,Sandwiches,Smoothies,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,French,champagne  and  fromage,Deli,French,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,rosta cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,vera bushmans,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,caribbean wrap 2,Caribbean,Wraps,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,bagel stop hayes,Bagels,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,fagans cafe,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,gg's deli,Deli,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,frank  and  luna's,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,hamlets kitchen,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,rose's cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,the brunch club,Breakfast,American,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the parc deli,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,kooster's retro,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,philpotts bennetts hill,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,seymour store  and  takeaway,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,best cafe,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Greek,Sand/Caf/Bake,"tavassoli's cafe, bar  and  grill",Greek,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,truly scrumptious cafe,Sandwiches,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,select cafe,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Mediterranean,Sand/Caf/Bake,lolo kitchen,Mediterranean,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,old jc's cafe and deli,Breakfast,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,little ajs cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,scoff takeaway,Breakfast,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,jims street food,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,daizy's kitchen,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,philpotts bridgewater,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe delight,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Chicken,yuwie's good food diner,Breakfast,Chicken,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the bagelry,Bagels,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,nom,Café,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,bread cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the cottage shop,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,deli fusion,Sandwiches,Panini's,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,b's batches,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,max cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Lunch,Sand/Caf/Bake,spudz n stuff,Lunch,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Thai,Sand/Caf/Bake,koibito,Thai,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,eco truck cafe,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English Breakfast,penny farthing coffee house,Sandwiches,English Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,wright bite,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,the copper kettle cafe,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Halal,ross's lunch,Sandwiches,Halal,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,goose gate cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Mediterranean,md coffee,Café,Mediterranean,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,feathers cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,beryl's 3,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Gourmet,Sand/Caf/Bake,52 rose lane bistro,Gourmet,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,andie's,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,butter me up,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,riverside diner,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,eggham on toast,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Brunch,cj's cafe,Café,Brunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,fatty owls,Sandwiches,American,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,the gorge,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,bon appetite,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,potbelly,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,benhue,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,philpotts nottingham,Sandwiches,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,baguette me not @ the longford engine,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,hungry hobbit,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,corner coffee shop,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,newton deli,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cc's bait shop,Deli,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sushi,Sand/Caf/Bake,poke and co,Sushi,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe coco,Breakfast,Panini's,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,simply sandwich bar,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,maggie mays,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,barony bistro,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,cafe 90,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,jill's deli (fresh homemade food),Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,milburn cafe  and  takeaway,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,audreys coffee house  and  deli,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,angies sandwich shop,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,fika coffee shop,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,snack box,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,serenity cafe  and  restaurant,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,caffe monza,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,delilah's,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,savoy cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,bagel stop,Bagels,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,French,bonjour bon appetit,Sandwiches,French,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,angel's cakes,Sandwiches,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,east river,Bagels,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,jimbo's bistro,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,the wee shop,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,the tea shop tea time,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,European,cafe ferguslie,Breakfast,European,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,the food crate cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Kebab,emma's cafe,Breakfast,Kebab,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,the victoria gate,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,the little owl cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,soldiercheftakeaway,Sandwiches,Baguettes,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,roberto's coffee  and  more,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,dj snax,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Mexican,Sand/Caf/Bake,tika taco,Mexican,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Vegan,Sand/Caf/Bake,claypath deli,Vegan,Deli,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,fountell's,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,beryls 2 sandwich shop,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,dory's,Salads,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Scottish,Sand/Caf/Bake,glesga grub,Scottish,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,millennium cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,tilly roll on,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe 53,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,bostons sandwich bar,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,delicious dishes,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,kaye's kitchen @ the ash tree,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,pig  and  apple,British,Wraps,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,j d's sandwich bar,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the garden house,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,bond street bistro,English,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Roast Dinners,baums cafe,Breakfast,Roast Dinners,Sand/Caf/Bake,0,0,0,0,0
Healthy,Sand/Caf/Bake,under500,Healthy,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,coffee planet,Café,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,horse  and  jockey,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,j's kitchen,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,bagel craft,Bagels,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Kebab,gourmet cafe  and  grill,Breakfast,Kebab,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Grill,adils cafe and shawarma,Sandwiches,Grill,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,take a break cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,caribbean lunch boxx,Caribbean,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Vietnamese,Sand/Caf/Bake,banh mi bay,Vietnamese,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,emma's sandwich bar,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,bespoke cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,mr homebake,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Chicken,cocks kitchen,Breakfast,Chicken,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,fresco deli,Deli,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Brunch,the flying pan,Breakfast,Brunch,Sand/Caf/Bake,0,0,0,0,0
Lebanese,Sand/Caf/Bake,the grill master,Lebanese,Café,Sand/Caf/Bake,0,0,0,0,0
Dinner,Sand/Caf/Bake,the bus stop cafe,Dinner,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Greek,souvlaki,Wraps,Greek,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe trio,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,mccoy's,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Mexican,Sand/Caf/Bake,h.a's mexican food,Mexican,Wraps,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,fat boys cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,peppercorn sandwich bar,Sandwiches,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Vegan,the little gourmet,Breakfast,Vegan,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,cocoa caffe,British,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,2nd home,Breakfast,Italian,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,egg n waffle,Breakfast,Waffles,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the hyndland cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,tnc catering ltd,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,annies bistro,British,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,gusto cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,crusty cottage,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Vegan,coffi bank,Breakfast,Vegan,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the coffee house cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,cafe poe,British,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,butterfly cafe,Café,Lunch,Sand/Caf/Bake,0,0,0,0,0
Thai,Sand/Caf/Bake,cooper thai restaurant,Thai,Salads,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,degsy's diner,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,breakfast express,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,the hungry moose cafe,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,copland cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the cornerstone cafe,Café,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,sizzlers sandwich bar,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,sandwich corner,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,the lillies cafe,English,Café,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,popina's,English,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,deli 654,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,rees's diner,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,dinerz,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,kozy kaff,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,la mela,Breakfast,Italian,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,little tasties bridgeton,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,stuart's sandwich shop,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,crazy chops bistro,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,tiffany's cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe blu,Breakfast,Panini's,Sand/Caf/Bake,0,0,0,0,0
Middle Eastern,Sand/Caf/Bake,kilwe cafe restaurant,Middle Eastern,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Desserts,j and j cafe,Breakfast,Desserts,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,as u like it,Breakfast,Healthy,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe liza,Café,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cousins cafe @ cousins furniture,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,mila rosina's,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,christof's sandwich shop,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,cafe 33a,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
African,Sand/Caf/Bake,jarraba's taste of africa,African,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,elsha delight,Caribbean,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,on fire cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,pono superfood bar,Salads,Healthy,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,scott's cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
English,Sand/Caf/Bake,spudfellas,English,Wraps,Sand/Caf/Bake,0,0,0,0,0
Healthy,Sand/Caf/Bake,shaks deli house,Healthy,Deli,Sand/Caf/Bake,0,0,0,0,0
Lebanese,Sand/Caf/Bake,the orange room,Lebanese,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,fanny adams coffee shop,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
